plot,plot_surf,crop_2018,crop_2019,crop_2020,rotation,frac_mean,apar_year,rapar
13274937,1.3,BTH,MIS,MIS,BTH_MIS_MIS,0.17642669581443604,499.07574131862765,0.25285464261205615
13274938,2.48,BTH,TRN,MIS,BTH_TRN_MIS,0.21064016964257276,586.2524791577664,0.2971019006131508
13274939,2.36,BTH,PTR,PTR,BTH_PTR_PTR,0.3151941360492893,653.9992558114667,0.33099121170165535
13274945,0.34,PTR,PTR,PTR,PTR_PTR_PTR,0.341658484737991,657.894767159222,0.3338341835498131
13274949,3.9,BTH,BTH,MIS,BTH_BTH_MIS,0.3306461652462482,790.8950557654832,0.4013222454331433
13274950,4.11,BTH,TRN,BTH,BTH_TRN_BTH,0.2748427100561093,711.4492466243747,0.36045279323038193
13274951,1.3,LU6,LUZ,LUZ,LU6_LUZ_LUZ,0.6596456042253147,1268.5674074362062,0.6429467614335054
13274952,0.76,MIS,BTH,CZH,MIS_BTH_CZH,0.30128640037924187,659.8683653714339,0.3344404294174803
13274958,0.73,MIS,BTH,MIS,MIS_BTH_MIS,0.3173792846801704,748.728550191901,0.3789340245596284
13274976,4.16,PTR,PTR,PTR,PTR_PTR_PTR,0.8603621633072229,1636.6077411111005,0.8228309069466293
13274979,1.33,BTH,ORH,TRN,BTH_ORH_TRN,0.25906228947194043,528.0064691223239,0.26518272843968543
13274980,7.24,BTH,ORH,TRN,BTH_ORH_TRN,0.267926398418843,556.4158511681749,0.27945088211728525
13275008,1.66,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.5199834328404467,1049.910815729192,0.5228871980872533
13275016,3.04,MPC,MLF,TTH,MPC_MLF_TTH,0.2883558240795851,819.8104199374243,0.40185343691459896
13275019,0.82,BTH,CZH,TTH,BTH_CZH_TTH,0.21156700003264292,514.6633895042335,0.2585383088368083
13275029,0.68,TRN,BTH,ORH,TRN_BTH_ORH,0.22363322371634187,543.5874196863979,0.27099273035331584
13275093,2.35,TTH,MIE,TTH,TTH_MIE_TTH,0.636197600522604,1260.9373301048968,0.6180843613517965
13275094,0.6,TTH,MIE,TTH,TTH_MIE_TTH,0.47555212144450804,1032.041863611737,0.5058847263295096
13275096,7.01,MLG,MLG,MLG,MLG_MLG_MLG,0.6063499727046452,1222.9918760324035,0.6259386749078318
13275102,3.14,FF8,BTH,BTH,FF8_BTH_BTH,0.2693173344816402,636.5871750904893,0.31847725621287365
13275103,7.55,MIS,MIS,MIS,MIS_MIS_MIS,0.17959934274784117,526.8679304259822,0.26550562176227244
13275107,1.37,CZH,BTH,BTH,CZH_BTH_BTH,0.24709668955929534,574.8076267845865,0.2884722154176792
13275108,2.32,ORH,FVL,BTH,ORH_FVL_BTH,0.3729894575307303,844.0723309553714,0.42339164096113674
13275109,1.49,ORP,LUZ,LUZ,ORP_LUZ_LUZ,0.6167668009069933,1334.1658982455674,0.6695627797330003
13275121,2.41,MLG,MLG,PTR,MLG_MLG_PTR,0.5886656699735695,1252.1880563246882,0.6387445732796079
13275129,0.61,FVL,LEC,PTR,FVL_LEC_PTR,0.5189231678959922,1039.757366316933,0.504220484850418
13275141,1.63,BTH,PTR,PTR,BTH_PTR_PTR,0.30732806607388874,623.4745664072998,0.31600758034578696
13275162,25.23,MIS,BTH,MIS,MIS_BTH_MIS,0.25398873821432444,624.66443468279,0.3136946425873217
13275168,6.12,BTH,MIS,BTH,BTH_MIS_BTH,0.18491929361540999,544.7229464169558,0.2732839438453426
13275170,2.43,PTR,PTR,LUZ,PTR_PTR_LUZ,0.7653495298737809,1575.1060968570966,0.7899340297401388
13275171,3.24,PTR,PTR,PTR,PTR_PTR_PTR,0.6281553998829,1225.6745578072098,0.6152641470783007
13275172,0.54,LUZ,LUZ,LUZ,LUZ_LUZ_LUZ,0.7856898008326149,1551.3450578197114,0.7787442333234071
13275177,2.52,BTH,TTH,TTH,BTH_TTH_TTH,0.39112888678998137,955.10893846172,0.4849148603431594
13275178,1.11,ORH,TTH,TTH,ORH_TTH_TTH,0.4106779604151908,969.1919357156899,0.4920648872894265
13275190,1.79,MIE,BTH,MIE,MIE_BTH_MIE,0.36812980692049935,760.5775435508035,0.36663058455958797
13275197,2.17,TTH,TTH,TTH,TTH_TTH_TTH,0.19947553007493582,536.0441595825317,0.275058902747509
13275198,2.19,TTH,TTH,TTH,TTH_TTH_TTH,0.19596162701405515,526.9876272390045,0.2704117485819866
13275203,4.63,CZH,BTH,TTH,CZH_BTH_TTH,0.48861826864499475,1019.6344338988278,0.5257412509713444
13275237,3.57,TRN,TTH,FVL,TRN_TTH_FVL,0.12787730886928075,370.601551478705,0.1847551162682043
13275238,4.26,BTH,TRN,FVL,BTH_TRN_FVL,0.17710837104259797,475.9469989003553,0.23775242831646276
13275239,9.45,AVH,PTR,PTR,AVH_PTR_PTR,0.6171532050530243,1089.1326609980063,0.5580620679731481
13275263,1.41,PTR,PTR,PTR,PTR_PTR_PTR,0.5219220994532532,1008.1049536754329,0.5146099805426609
13275266,3.46,BTH,BTH,TRN,BTH_BTH_TRN,0.2860551475463353,670.6719252757939,0.34289327796217184
13275267,7.69,BTH,BTH,TRN,BTH_BTH_TRN,0.3129178889609216,721.0563512549114,0.36865323649199633
13275270,6.81,BTH,MIS,MIS,BTH_MIS_MIS,0.2799255815561978,738.8232694450924,0.37180300919553233
13275271,5.94,BTH,BTH,ORH,BTH_BTH_ORH,0.34857425073702764,841.9595563552666,0.42370497738781376
13275272,1.18,BTH,LIH,LUZ,BTH_LIH_LUZ,0.2829942392720705,601.0822377518564,0.302486662254123
13275273,1.79,LIH,BTH,MIS,LIH_BTH_MIS,0.2574820240292392,568.2806651433258,0.28597970598113337
13275274,1.74,LIH,BTH,FVL,LIH_BTH_FVL,0.23880664904513424,503.1010158511384,0.2531789121412938
13275275,3.72,BTH,LIH,BTH,BTH_LIH_BTH,0.353410408829144,839.2955462531719,0.42200695235567726
13275277,5.43,TRN,BTH,MIS,TRN_BTH_MIS,0.18137060431141003,521.3261186811532,0.26235045336817864
13275278,2.65,BTH,TRN,BTH,BTH_TRN_BTH,0.21561898477753,584.5377656932925,0.2940415363832453
13275281,2.41,BTH,BTH,BTH,BTH_BTH_BTH,0.20632620479717387,515.0843945814332,0.25910422839852504
13275298,1.58,BTH,BTH,BTH,BTH_BTH_BTH,0.28860597698962115,785.5373732247044,0.3937853075670237
13275299,7.84,CZH,BTH,BTH,CZH_BTH_BTH,0.38059490569412907,858.5400117245989,0.4320488715978324
13275300,5.94,BTH,BTH,FVL,BTH_BTH_FVL,0.2635743506107401,644.3136637134849,0.32424230386570857
13275304,10.7,BTH,TRN,BTH,BTH_TRN_BTH,0.3186560565270257,679.9257332971196,0.34764855196835903
13275305,6.69,BTH,TRN,BTH,BTH_TRN_BTH,0.27142762714784185,675.1140944878103,0.34524270992942196
13275318,5.34,MIS,TRN,BTH,MIS_TRN_BTH,0.1959612859202132,586.0322262623221,0.29491294362390325
13275338,0.3,CHV,CHT,OEI,CHV_CHT_OEI,0.45728289275895506,945.0574200724227,0.4626457028626612
13275339,2.22,BTH,MIS,BTH,BTH_MIS_BTH,0.27555493793178193,754.8917976478356,0.3780509974050987
13275340,1.49,MIS,BTH,MIS,MIS_BTH_MIS,0.19115246075353895,534.7130553514451,0.26822423595895517
13275343,1.56,MIS,BTH,MIS,MIS_BTH_MIS,0.19203175911813303,550.5736635510294,0.27855458916834924
13275346,1.1,TRN,BTH,BTH,TRN_BTH_BTH,0.17158131159670764,491.23106781015105,0.2460092899679842
13275352,0.46,PTR,PTR,PTR,PTR_PTR_PTR,0.34130628155182635,671.4801926953701,0.3402026387747515
13275357,6.42,MIS,BTH,MIS,MIS_BTH_MIS,0.19690708128516862,572.6189035058657,0.29033874408197313
13275361,3.63,BTH,MIS,BTH,BTH_MIS_BTH,0.24083344583621996,549.0339089467736,0.2783802885410502
13275363,0.82,MIS,BTH,MIS,MIS_BTH_MIS,0.2634706484205856,682.2336460831094,0.3456508310792264
13275365,4.34,LUZ,LUZ,LUZ,LUZ_LUZ_LUZ,0.5159683224071688,1050.3059116425163,0.5267406322019564
13275366,4.19,TTH,PTR,PTR,TTH_PTR_PTR,0.48593466691097115,904.6009209995099,0.46411886490388965
13275382,5.49,BTH,CZH,BTH,BTH_CZH_BTH,0.41809583193371574,923.8535079765121,0.46491702214455416
13275386,5.27,BTH,BTH,TRN,BTH_BTH_TRN,0.26785224784343653,697.5912403426686,0.35091111664028746
13275387,0.43,BTH,TRN,BTH,BTH_TRN_BTH,0.25777950467818844,629.9018044373626,0.3168611255213992
13275390,2.75,BTH,TRN,BTH,BTH_TRN_BTH,0.24925914817292646,607.4169636270597,0.30555098181837637
13275394,1.41,BTH,ORH,ORH,BTH_ORH_ORH,0.3683954275130696,816.4306315433362,0.41069120138818865
13275402,3.63,MIS,BTH,MIS,MIS_BTH_MIS,0.18895107334927683,537.4533018981328,0.27239692416149813
13275403,3.39,LU7,LUZ,LUZ,LU7_LUZ_LUZ,0.5920193366590312,1210.3124483449026,0.6134214582721292
13275404,0.75,BTH,TRN,BTH,BTH_TRN_BTH,0.27507208002196487,711.7865415264218,0.3609554229545544
13275419,2.67,MCR,MCR,LUZ,MCR_MCR_LUZ,0.25539869772087376,565.161311203579,0.29203580133361645
13275423,1.12,ORH,BTH,ORH,ORH_BTH_ORH,0.239326859636982,603.0849484075001,0.30805043121787973
13275427,1.44,ORH,ORH,TRN,ORH_ORH_TRN,0.25848727965378693,632.0040154201425,0.3228220336052167
13275430,0.64,BTH,BTH,BTH,BTH_BTH_BTH,0.3350184117288968,805.3685369834502,0.4051266074972401
13275442,3.33,SRS,BTH,LUZ,SRS_BTH_LUZ,0.2969201458707969,718.4315319992746,0.3581955602962326
13275443,0.57,BTH,BTH,BTH,BTH_BTH_BTH,0.219987414908279,507.2786739534985,0.253052836961322
13275444,0.5,BTH,BTH,BTH,BTH_BTH_BTH,0.32601119983105675,810.2911521709742,0.4042087423535562
13275482,2.75,PTR,PTR,PTR,PTR_PTR_PTR,0.8157870248090907,1525.948108091481,0.7652439900952915
13275488,4.53,MIS,BTH,BTH,MIS_BTH_BTH,0.24885784246117526,558.9413910645635,0.2831853243463602
13275512,5.02,BTH,MIS,BTH,BTH_MIS_BTH,0.3298758523864959,819.795933876778,0.40554863707437694
13275519,5.08,MIS,BTH,MIS,MIS_BTH_MIS,0.20440584017908897,582.1091208121019,0.2921828046175639
13275531,1.1,BTH,MIS,BTH,BTH_MIS_BTH,0.25420888638139777,611.9556182747368,0.3102228920709968
13275537,0.5,BTH,BTH,ORP,BTH_BTH_ORP,0.29959541528604666,689.7540350400911,0.34966178130864345
13275542,2.4,MIS,BTH,BTH,MIS_BTH_BTH,0.1610057641192695,447.05523396288083,0.22450690112386834
13275566,1.22,PTR,ORH,PTR,PTR_ORH_PTR,0.31036666859532736,612.0417884595877,0.306718737767978
13275567,0.4,LOT,TRE,TRE,LOT_TRE_TRE,0.45039999690304616,915.6551508900689,0.44696939465690844
13275573,2.24,BTH,TTH,TTH,BTH_TTH_TTH,0.2541068278852009,617.1213455678585,0.31531328237056966
13275580,2.98,PTR,PTR,PTR,PTR_PTR_PTR,0.39250285427055936,762.6182811266517,0.3821786698170796
13275585,4.46,BTH,MIS,BTH,BTH_MIS_BTH,0.2686288485795031,695.5285031562044,0.35258907235011266
13275592,3.9,CZH,BTH,BTH,CZH_BTH_BTH,0.3166467284450206,642.4499015936932,0.3178165092229548
13275594,10.56,MIS,BTH,BTH,MIS_BTH_BTH,0.1557163720245223,437.0363907956597,0.21812489644667823
13275597,12.88,TRN,BTH,BTH,TRN_BTH_BTH,0.16399369882773374,441.4403688725734,0.22032292224547123
13275598,0.69,TTH,TTH,TTH,TTH_TTH_TTH,0.40546484198873933,864.4313486930598,0.4326475315815459
13275607,1.38,BTH,BTH,BTH,BTH_BTH_BTH,0.3025765155817605,774.6052090907887,0.3890329661144745
13275608,2.77,CZH,BTH,TRN,CZH_BTH_TRN,0.1890059708507999,503.5295225420743,0.25274070246285596
13275649,1.41,ORP,SOG,BTH,ORP_SOG_BTH,0.2791134754103137,599.0813127260337,0.3035220482259269
13275650,2.51,BTP,SOG,BTH,BTP_SOG_BTH,0.21236283226185676,520.7932515133951,0.26357520720812
13275657,0.77,BTH,BTH,TRN,BTH_BTH_TRN,0.3549088736525677,848.3049107420926,0.4265990197405238
13275663,4.69,BTP,SOJ,BTH,BTP_SOJ_BTH,0.2479260261225541,555.4102252202341,0.28149801380606665
13275664,1.46,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.6593787099242578,1274.0565900636752,0.6396536423873467
13275665,1.28,LU7,LUZ,LUZ,LU7_LUZ_LUZ,0.44107151207572415,976.5560375523027,0.49029033034118646
13275666,1.39,SRS,AVH,BTH,SRS_AVH_BTH,0.3187613884310362,820.4306681294693,0.41832337874806536
13275684,1.17,LUZ,PTR,PTR,LUZ_PTR_PTR,0.5625236810362448,1159.3944210102982,0.5860333127595446
13275685,0.88,BTH,PTR,PTR,BTH_PTR_PTR,0.3539445087994413,697.6462399356376,0.3526357637355668
13275692,1.69,BTH,MCR,MIS,BTH_MCR_MIS,0.39522495896294113,808.959470752057,0.40996568001679334
13275693,4.33,MIE,PTR,PTR,MIE_PTR_PTR,0.5057160937580447,1014.0554571044814,0.5158524515634587
13275695,7.12,BTH,BTH,LIH,BTH_BTH_LIH,0.2692294936396855,575.0033753493208,0.2869842291078307
13275696,2.34,BTH,MIS,BTH,BTH_MIS_BTH,0.18997474434246478,510.08551184874057,0.2543723694896752
13275698,3.05,TRN,BTH,LIH,TRN_BTH_LIH,0.19969803296329874,492.57225270773927,0.24367284282762142
13275699,0.7,TRN,BTH,LIH,TRN_BTH_LIH,0.17431829091269632,443.9644642561992,0.21962683144464143
13275700,2.39,BTH,BTH,MIS,BTH_BTH_MIS,0.306793897422177,801.4244471625437,0.3964603614558892
13275701,1.57,BTH,MIS,BTH,BTH_MIS_BTH,0.3685565753446792,864.3872107206121,0.4298785401003763
13275702,7.34,BTH,BTH,TRN,BTH_BTH_TRN,0.17024921919040178,412.47325041293453,0.20586543118193726
13275703,1.7,TRN,BTH,LIH,TRN_BTH_LIH,0.16694655156858404,389.6923437116073,0.1927787054556391
13275704,6.2,BTH,BTH,BTH,BTH_BTH_BTH,0.3121573026082716,743.2056219320849,0.368669947838381
13275705,3.08,MIE,BTH,BTH,MIE_BTH_BTH,0.22451220733407556,576.9336351667159,0.2854059647719548
13275711,0.48,BTH,BTH,LIH,BTH_BTH_LIH,0.391798501867772,913.2620780160519,0.4594005730697248
13275712,4.7,MIS,BTH,BTH,MIS_BTH_BTH,0.21664376912053765,556.1712281671696,0.27977224401996853
13275716,2.92,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.538401422986699,1084.6510475700475,0.5456148074349354
13275717,3.76,BTH,BTH,LIH,BTH_BTH_LIH,0.3293306151514466,783.1478742108199,0.3939488903255039
13275719,0.91,ORH,ORH,ORH,ORH_ORH_ORH,0.3853435736251469,833.4527868944004,0.4192538999950866
13275720,5.88,MIS,MIS,BTH,MIS_MIS_BTH,0.20694135452822904,522.2632116178364,0.26270001944341176
13275722,0.57,BTH,ORH,ORH,BTH_ORH_ORH,0.4384403396350262,919.585096467053,0.46258195920845213
13275723,6.95,TRN,BTH,BTH,TRN_BTH_BTH,0.17942012464266283,482.9509839377511,0.24294044478305526
13275726,4.11,LU6,LUZ,LUZ,LU6_LUZ_LUZ,0.4320637354919279,948.7468150432368,0.47722259813526824
13275728,3.28,LU6,BTH,BTH,LU6_BTH_BTH,0.29459975238453046,712.1599977982469,0.3582396761908449
13275733,2.81,BTH,LIH,BTH,BTH_LIH_BTH,0.3109168923172882,770.9724529862607,0.3878242568576622
13275734,1.08,BTH,LIH,BTH,BTH_LIH_BTH,0.3162237623220025,805.1010107191536,0.4049920330721242
13275737,3.02,BTH,MIS,BTH,BTH_MIS_BTH,0.3439303135456523,857.5536418697616,0.42422717204001686
13275738,2.55,BTH,BTH,BTH,BTH_BTH_BTH,0.33687314624418147,783.2293622561206,0.3874593508624875
13275739,2.63,MIE,BTH,MIS,MIE_BTH_MIS,0.22987768885207788,555.072980443223,0.27604985303192137
13275740,6.34,MIE,BTH,MIS,MIE_BTH_MIS,0.1829858779570296,472.05653127431646,0.23352382583192016
13275741,2.64,BTH,TRN,BTH,BTH_TRN_BTH,0.3649265643052585,833.1299179055492,0.41214488722173676
13275745,2.66,BTH,TRN,BTH,BTH_TRN_BTH,0.18002407446383256,454.34653119925997,0.22855145148521652
13275746,3.6,BTH,BTH,TRN,BTH_BTH_TRN,0.26579403132596335,695.2678481857326,0.3497423747051347
13275747,1.69,BTH,ORH,ORH,BTH_ORH_ORH,0.37031571254296314,843.9257285380805,0.42452277492684704
13275749,1.83,PTR,PTR,PTR,PTR_PTR_PTR,0.7010196587256974,1358.8426398703382,0.690940165537541
13275751,4.78,BTH,BTH,BTH,BTH_BTH_BTH,0.25924217680321254,589.8199197552926,0.29333026088522174
13275752,3.52,BTH,BTH,BTH,BTH_BTH_BTH,0.2687230502899668,591.8143586632866,0.2943221386865755
13275753,0.66,PTR,PTR,PTR,PTR_PTR_PTR,0.5041331432154849,978.4118034207047,0.4854836934498532
13275761,2.82,BTH,BTH,BTH,BTH_BTH_BTH,0.33719883683274393,841.9303880890295,0.42398894438969975
13275776,0.52,BTH,MIE,ORH,BTH_MIE_ORH,0.3509709663925368,722.2295525445489,0.34814522895249095
13275786,5.56,BTH,MIS,BTH,BTH_MIS_BTH,0.25568366008684906,646.8737997005481,0.3307489756000953
13275795,1.68,ORH,PTR,BTH,ORH_PTR_BTH,0.2851789010118184,669.2304613788182,0.335994260817042
13275797,2.2,SOG,PTR,RGA,SOG_PTR_RGA,0.23533700867288548,550.3392004676234,0.2766347119328574
13275801,7.81,PTR,PTR,PTR,PTR_PTR_PTR,0.5872751994980819,1160.9263896857606,0.5781304758177273
13275806,3.67,BTH,MIE,BTH,BTH_MIE_BTH,0.29336716888896547,721.8998694988139,0.36238775460692796
13275811,9.94,MIS,BTH,MIS,MIS_BTH_MIS,0.2178659599821936,602.2052287364148,0.3034883620821098
13275813,3.47,MIS,BTH,MIS,MIS_BTH_MIS,0.18122439639189106,511.78061675060474,0.258927821799228
13275843,2.85,CPL,CPL,PTR,CPL_CPL_PTR,0.6019874696818439,1202.6161150018577,0.6085399614600586
13275845,2.71,BTH,BTH,BTH,BTH_BTH_BTH,0.3554973493161924,840.071348965556,0.4226393836569753
13275846,0.94,MIS,BTH,BTH,MIS_BTH_BTH,0.16588771818600884,461.5756685298614,0.23221843751573473
13275857,1.75,SRS,LUZ,LUZ,SRS_LUZ_LUZ,0.2157560421332326,430.79100244941435,0.2160874680762018
13275869,1.85,MIS,LUZ,LUZ,MIS_LUZ_LUZ,0.43250510746022985,869.089771892152,0.4359408791532299
13275872,0.3,PTR,PTR,PTR,PTR_PTR_PTR,0.4491232321121481,944.6766700473186,0.4738557412306978
13275885,4.25,PTR,PTR,PTR,PTR_PTR_PTR,0.45070342547166586,895.862050116626,0.45678453311769196
13275886,12.78,CZH,BTH,TRN,CZH_BTH_TRN,0.28090687908087625,559.5495298964224,0.2859574905550881
13275892,1.68,PTR,PTR,PTR,PTR_PTR_PTR,0.6598110257792652,1409.144562478742,0.7184983904423575
13275893,1.28,PTR,PTR,BTH,PTR_PTR_BTH,0.31102861089428996,699.4765397162166,0.35665096493311205
13275894,2.07,PTR,PTR,BTH,PTR_PTR_BTH,0.2454110933453949,584.927853927153,0.2982445752991379
13275901,2.43,MIS,MIS,MIS,MIS_MIS_MIS,0.22811081679788264,676.845752743139,0.3403254248222301
13275902,13.07,BTH,BTH,MIS,BTH_BTH_MIS,0.2876517933514255,752.6160568538121,0.37874404648528615
13275904,1.3,BTH,PCH,BTH,BTH_PCH_BTH,0.32352123150573314,810.9835245195626,0.40840436851191014
13275908,1.49,BTH,MIS,BTH,BTH_MIS_BTH,0.22608156446935632,592.8059235002073,0.29740685934866345
13275909,5.27,BTH,MIS,BTH,BTH_MIS_BTH,0.2981697685794129,792.3932544551793,0.39753851949574665
13275910,2.07,MIS,BTH,BTH,MIS_BTH_BTH,0.27305780955995346,673.8371864856456,0.337712795523761
13275916,0.35,BTH,MIS,BTH,BTH_MIS_BTH,0.1999799430949322,539.3872899537835,0.2716308271088826
13275918,1.15,TRN,BTH,MIS,TRN_BTH_MIS,0.3246861261627887,838.8592101138428,0.4234715770582735
13275932,1.93,TTH,TTH,TTH,TTH_TTH_TTH,0.34518390256123394,803.7074962448405,0.38742104820438517
13275934,1.99,ORH,ORH,ORH,ORH_ORH_ORH,0.19977546592528103,431.67689979041154,0.21653183973740892
13275937,1.49,TTH,ORH,TTH,TTH_ORH_TTH,0.31933903952198583,719.3188927158059,0.3467421676558292
13275939,1.56,BTH,CZH,BTH,BTH_CZH_BTH,0.7166105742881453,1375.0396519021363,0.6628273417276073
13275940,0.96,MIE,TTH,PTR,MIE_TTH_PTR,0.715620647291125,1506.4197221488193,0.72615809920586
13275941,0.7,TTH,PTR,PTR,TTH_PTR_PTR,0.6700578787344977,1264.1621566037752,0.6093796936075234
13275943,4.16,TTH,PTR,PTR,TTH_PTR_PTR,0.7898577186594387,1520.3005178928781,0.7360058757207961
13275945,2.13,BTH,BTH,TRN,BTH_BTH_TRN,0.3247072528722013,808.5643259293056,0.40276441384538886
13275946,0.84,BTH,BTH,TRN,BTH_BTH_TRN,0.2433577925655251,623.1899938399664,0.3104252123599266
13275972,5.49,MIS,BTH,TRN,MIS_BTH_TRN,0.2539677042770673,664.2053931271668,0.33616509734108174
13275975,1.16,MIS,MIS,TRN,MIS_MIS_TRN,0.18185692007667592,534.0033890131288,0.26784702789602605
13275978,0.86,BTH,MIS,BTH,BTH_MIS_BTH,0.21750704118025033,554.7092820111216,0.27779927929751025
13276001,5.97,BTH,TRN,BTH,BTH_TRN_BTH,0.2625846961088914,676.4498772671692,0.33931123324459417
13276002,1.46,CZH,BTH,BTH,CZH_BTH_BTH,0.2765706242516092,617.698903698608,0.30981292330283666
13276003,1.82,BTH,LEC,BTH,BTH_LEC_BTH,0.2426226582219443,544.368274741028,0.2730332295249299
13276004,8.21,BTH,MIS,BTH,BTH_MIS_BTH,0.30586580576951083,762.0537733947054,0.3826889651541708
13276005,8.3,MIS,BTH,MIS,MIS_BTH_MIS,0.2670410478083266,627.5761004466012,0.31515682596194644
13276009,1.5,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.546975040525467,1192.9409581078608,0.5972080061208787
13276013,0.42,ORH,RGA,BTH,ORH_RGA_BTH,0.39514956971080784,792.3698458451972,0.39667479981413517
13276016,7.72,ORP,SOG,BTH,ORP_SOG_BTH,0.17244598925079105,435.20066044445497,0.21786938986382173
13276017,2.46,RGA,BTH,RGA,RGA_BTH_RGA,0.4266383230684622,811.8638718520785,0.40643386485730687
13276018,2.31,ORH,LUZ,LUZ,ORH_LUZ_LUZ,0.754581712757486,1420.65892794118,0.7112077760154043
13276026,1.94,MIS,TTH,MIS,MIS_TTH_MIS,0.3373165921749947,645.6399204625324,0.32036372836974164
13276029,0.49,TTH,PTR,PTR,TTH_PTR_PTR,0.5684949141922921,1082.1363871643805,0.5504853845357831
13276043,3.43,BTH,TRN,BTH,BTH_TRN_BTH,0.29749003260199447,762.1506029828912,0.38296892764348606
13276044,8.97,BTH,MIS,BTH,BTH_MIS_BTH,0.34423052917981356,736.1426674156464,0.36740886224070934
13276052,2.33,BTH,ORP,LUZ,BTH_ORP_LUZ,0.4939411774466751,1039.9723731183328,0.52372119466279
13276065,1.96,BTH,ORH,CZH,BTH_ORH_CZH,0.4887162044532624,968.8983072138412,0.48357722006540016
13276075,11.41,MIS,BTH,MIS,MIS_BTH_MIS,0.16676732635988897,495.2547591420505,0.2488578809445903
13276076,1.4,MIE,MIE,MIE,MIE_MIE_MIE,0.2228947498795312,560.2496050477154,0.2836331943734969
13276090,2.92,BTH,MIS,BTH,BTH_MIS_BTH,0.35858806209631705,751.459319697805,0.37505340457933056
13276093,3.15,BTH,MIS,BTH,BTH_MIS_BTH,0.3829592713044041,773.586659335213,0.386097161503698
13276094,8.93,BTH,ORH,CZH,BTH_ORH_CZH,0.5125800374804748,1027.4659324831232,0.5128083263669417
13276098,5.07,BTH,ORH,TRN,BTH_ORH_TRN,0.2654405676322443,673.2540260447187,0.3372257950956881
13276100,8.57,BTH,TRN,BTH,BTH_TRN_BTH,0.25471987538598917,684.9197241667727,0.34486148205195405
13276111,4.36,BTH,TRN,BTH,BTH_TRN_BTH,0.26607497029101346,707.5189501938097,0.35294146342696864
13276112,3.09,TRN,BTH,BTH,TRN_BTH_BTH,0.21279745114210688,535.3060839370731,0.2686480219890332
13276114,4.38,BTH,BTH,BTH,BTH_BTH_BTH,0.1903078945878648,496.95889715020974,0.24940315220655965
13276115,1.09,BTH,BTH,BTH,BTH_BTH_BTH,0.3165607343442584,794.6661770155837,0.3988101443321525
13276120,0.51,BTH,BTH,TRN,BTH_BTH_TRN,0.18588500877543898,490.66462884074554,0.2447650230533971
13276122,1.37,BTH,TRN,BTH,BTH_TRN_BTH,0.31630709982464633,819.764842155074,0.4114061281003508
13276123,1.42,BTH,BTH,BTH,BTH_BTH_BTH,0.25978642977282723,583.4451193604406,0.29280701631958883
13276125,4.46,BTH,TRN,BTH,BTH_TRN_BTH,0.29253905270216746,765.7882863976007,0.38431752333169933
13276126,2.08,BTH,BTH,BTH,BTH_BTH_BTH,0.24221694230375304,604.0742329879174,0.3031599167212591
13276127,1.5,BTH,BTH,BTH,BTH_BTH_BTH,0.2160113747839252,536.6492229189446,0.2693220879889604
13276130,3.18,BTH,BTH,TRN,BTH_BTH_TRN,0.24096175714396367,626.382405412374,0.3140018496603423
13276131,0.94,TRN,BTH,TRN,TRN_BTH_TRN,0.19833905867884413,526.5177858212403,0.2639402978091239
13276132,0.94,LU7,LUZ,LUZ,LU7_LUZ_LUZ,0.6416610471981751,1350.7759661867524,0.6771361203546943
13276140,5.71,BTH,TRN,BTH,BTH_TRN_BTH,0.3639364075534638,867.7236837108863,0.4360178877044675
13276142,0.41,ORP,LUZ,LUZ,ORP_LUZ_LUZ,0.2907809486185534,586.4775907373161,0.29402031670093143
13276152,1.43,BTH,BTH,BTH,BTH_BTH_BTH,0.21790589014060563,569.304194028695,0.2863617798720065
13276153,2.58,BTH,BTH,BTH,BTH_BTH_BTH,0.28834404156094645,730.3532213613021,0.36736994140909907
13276155,5.26,BTH,MIS,MIS,BTH_MIS_MIS,0.25766996379638046,627.5167608903728,0.31554529771683865
13276156,2.02,BTH,MIS,BTH,BTH_MIS_BTH,0.3220493756800938,797.7553547145882,0.40114936619612274
13276157,8.78,MIS,BTH,MIS,MIS_BTH_MIS,0.27694524845076707,632.8864242427763,0.3181524927193817
13276159,2.1,TTH,ORH,TTH,TTH_ORH_TTH,0.25494483753932695,648.1950439174803,0.32513558437414913
13276164,0.97,TTH,PTR,TTH,TTH_PTR_TTH,0.7188082396458565,1283.6933352956075,0.6187945488338479
13276170,6.01,MIE,TTH,PTR,MIE_TTH_PTR,0.27122010368623434,613.3841296546336,0.3103806359851296
13276180,1.43,BTH,BTH,TRN,BTH_BTH_TRN,0.33476295737071576,799.2070850256828,0.400637854434149
13276186,0.88,BTH,BTH,TRN,BTH_BTH_TRN,0.15961527926381885,412.1351444524159,0.20559107423606848
13276187,10.36,MIE,BTH,BTH,MIE_BTH_BTH,0.5021441741045739,1083.7611706031767,0.540298173371025
13276190,3.88,PPR,BTH,ORH,PPR_BTH_ORH,0.19541704392590994,459.2587283232315,0.2305757221941405
13276191,4.2,FVL,BTH,ORH,FVL_BTH_ORH,0.22850207147392387,560.6078130639785,0.28145910658431317
